,PRC,BDR,SFA,BDA,ELY,GRG,CFT,PRV,PPM,IPM
2855,600000000,2.0,81,42,1300,1,1,3,7410000,2970000
2864,675000000,3.0,50,76,1300,0,1,3,13500000,3340000
2865,675000000,3.0,50,76,1300,0,1,3,13500000,3340000
2868,439000000,2.0,63,45,900,0,1,3,6970000,2170000
2871,567000000,2.0,110,45,1300,1,0,3,5160000,2810000
2872,511000000,2.0,76,36,1300,1,1,3,6720000,2530000
2873,750000000,3.0,90,76,1300,1,1,3,8330000,3710000
2874,399000000,2.0,70,45,1300,1,1,3,5700000,1970000
2875,690000000,3.0,70,72,2200,1,1,3,9860000,3410000
2876,155000000,2.0,40,40,1300,0,1,3,3880000,766860
2877,200000000,2.0,60,27,1300,1,1,3,3330000,989490
2878,350000000,2.0,65,36,1300,1,1,3,5380000,1730000
2879,235000000,2.0,50,36,1300,1,1,3,4700000,1160000
2880,150000000,2.0,60,36,1300,1,4,3,2500000,742120
2881,365000000,2.0,60,36,2200,1,1,3,6080000,1810000
2882,285000000,2.0,60,36,1300,0,1,3,4750000,1410000
2883,285000000,2.0,60,36,1300,0,1,3,4750000,1410000
2884,585000000,2.0,70,45,1300,1,1,3,8359999,2890000
2885,373000000,2.0,69,32,1300,1,0,3,5410000,1850000
2892,325000000,2.0,72,36,1300,1,1,3,4510000,1610000
2893,500000000,2.0,72,45,1300,1,1,3,6940000,2470000
2894,200000000,1.0,60,22,1300,1,2,3,3330000,989490
2895,545000000,2.0,60,56,2200,1,1,3,9080000,2700000
2896,545000000,2.0,60,56,2200,1,1,3,9080000,2700000
2897,545000000,2.0,56,60,2200,1,1,3,9730000,2700000
2898,600000000,3.0,60,68,2200,1,1,3,10000000,2970000
2899,600000000,3.0,60,68,2200,1,1,3,10000000,2970000
2900,245000000,2.0,50,36,1300,1,1,3,4900000,1210000
2902,380000000,2.0,72,36,1300,1,1,3,5280000,1880000
2903,350000000,2.0,65,36,1300,1,1,3,5380000,1730000
2904,383000000,2.0,84,36,1300,1,1,3,4560000,1890000
2905,371000000,2.0,96,36,1300,1,1,3,3860000,1840000
2906,380000000,2.0,115,36,1300,1,1,3,2730000,1880000
2907,310000000,2.0,72,36,1300,1,1,3,4310000,1540000
2908,346000000,2.0,84,36,1300,1,1,3,4120000,1710000
2909,362000000,2.0,96,36,1300,1,1,3,3780000,1790000
2910,534000000,2.0,81,45,1300,1,1,3,6590000,2640000
2911,182000000,2.0,72,30,1300,1,1,3,2530000,900440
2912,485000000,2.0,94,76,1300,1,1,3,5160000,2400000
2913,600000000,2.0,88,54,1300,1,1,3,6820000,2970000
2914,400000000,2.0,60,36,1300,1,1,3,6670000,1980000
2915,467000000,2.0,77,45,1300,1,1,3,6060000,2310000
2917,565000000,2.0,72,45,1300,1,1,3,7850000,2800000
2918,630000000,3.0,91,65,1300,1,1,3,6920000,3120000
2922,250000000,2.0,72,36,1300,0,1,3,3470000,1240000
2927,799000000,3.0,73,60,2200,1,1,3,10950000,3950000
2928,725000000,2.0,72,40,1300,1,1,3,10070000,3590000
2931,799000000,3.0,73,60,2200,1,1,3,10950000,3950000
2933,350000000,2.0,65,36,1300,1,1,3,5380000,1730000
2934,796000000,2.0,72,40,1300,1,1,3,11060000,3940000
2935,799000000,3.0,72,40,1300,1,1,3,11100000,3950000
2936,745000000,2.0,72,40,1300,0,1,3,10350000,3690000
2938,248000000,2.0,50,36,1300,1,1,3,4960000,1230000
2939,355000000,2.0,72,45,1300,1,1,3,4930000,1760000
2940,675000000,3.0,50,76,1300,1,1,3,13500000,3340000
2941,675000000,3.0,50,76,1300,0,1,3,13500000,3340000
2942,675000000,3.0,50,76,1300,0,1,3,13500000,3340000
2943,600000000,2.0,103,51,1300,1,1,3,5830000,2970000
2944,135000000,2.0,50,36,900,1,4,3,2700000,667910
2945,299000000,2.0,89,36,1300,1,1,3,3360000,1480000
2946,299000000,2.0,89,36,1300,1,1,3,3360000,1480000
2947,485000000,2.0,84,50,1300,1,1,3,5770000,2400000
2948,523000000,2.0,94,45,1300,1,1,3,5560000,2590000
2949,310000000,2.0,70,45,1300,1,1,3,4430000,1530000
2950,325000000,2.0,60,40,1300,1,1,3,5420000,1610000
2951,225000000,2.0,50,36,1300,0,1,3,4500000,1110000
2952,425000000,2.0,60,30,1300,0,1,3,7080000,2100000
2953,450000000,2.0,90,70,1300,1,1,3,5000000,2230000
2954,400000000,2.0,50,30,1300,1,1,3,8000000,1980000
2955,550000000,2.0,72,45,1300,1,1,3,7640000,2720000
2956,555000000,3.0,66,60,1300,1,1,3,8410000,2750000
2957,650000000,2.0,115,50,1300,1,1,3,5420000,3220000
2960,375000000,2.0,60,55,1300,1,1,3,6250000,1860000
2961,375000000,2.0,60,50,1300,1,1,3,6250000,1860000
2962,560000000,2.0,78,42,1300,1,1,3,7180000,2770000
2963,349000000,2.0,90,38,1300,1,1,3,3890000,1730000
2965,750000000,3.0,115,76,1300,1,1,3,4930000,3710000
2966,600000000,4.0,69,76,1300,1,1,3,8700000,2970000
2967,285000000,2.0,60,50,1300,1,1,3,4750000,1410000
2968,485000000,3.0,78,60,1300,1,1,3,6220000,2400000
2969,225000000,2.0,50,36,1300,0,1,3,4500000,1110000
2970,269000000,2.0,66,32,1300,1,1,3,4090000,1330000
2971,377000000,2.0,60,50,1300,1,1,3,6280000,1870000
2972,195000000,2.0,60,30,1300,1,1,3,3250000,964750
2973,532000000,2.0,105,45,1300,1,1,3,5070000,2630000
2974,320000000,2.0,100,50,1300,1,1,3,3200000,1580000
2975,450000000,2.0,90,36,1300,1,1,3,5000000,2230000
2976,575000000,4.0,115,76,1300,1,1,3,4790000,2840000
2977,780000000,3.0,78,76,1300,1,1,3,10000000,3860000
2978,770000000,3.0,90,76,1300,1,1,3,8560000,3810000
2979,461000000,2.0,66,37,1300,1,0,3,6980000,2280000
2980,357000000,2.0,78,40,1300,1,1,3,4580000,1770000
2981,537000000,2.0,113,36,1300,1,1,3,4760000,2660000
2982,325000000,2.0,60,45,1300,1,1,3,5420000,1610000
2983,749000000,3.0,72,76,2200,1,1,3,10400000,3710000
2986,738000000,2.0,66,36,2200,1,1,3,11200000,3660000
2987,194000000,2.0,50,36,1300,0,1,3,3880000,959810
2988,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
2989,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
2990,715000000,2.0,101,50,1300,1,1,3,7080000,3540000
2991,685000000,2.0,98,76,1300,1,1,3,6990000,3390000
2992,795000000,3.0,89,70,1300,1,1,3,8930000,3930000
2993,300000000,2.0,60,36,1300,0,1,3,5000000,1480000
2994,385000000,2.0,66,54,1300,1,1,3,5830000,1900000
2995,594000000,2.0,64,42,1300,1,1,3,9290000,2940000
2996,195000000,2.0,60,30,900,1,1,3,3250000,964750
2997,615000000,2.0,70,42,1300,1,1,3,8800000,3050000
2999,150000000,2.0,70,45,1300,1,1,3,2140000,742610
3000,200000000,2.0,100,72,1300,1,1,3,2000000,989990
3001,375000000,2.0,60,40,1300,1,1,3,6250000,1860000
3002,375000000,1.0,40,24,1300,1,1,3,9380000,1860000
3003,318000000,2.0,72,36,1300,1,1,3,4420000,1570000
3004,650000000,2.0,60,32,1300,1,1,3,10830000,3220000
3005,775000000,3.0,115,75,2200,1,0,3,6460000,3830000
3007,350000000,2.0,91,60,900,1,1,3,3850000,1730000
3008,265000000,2.0,50,30,1300,1,1,3,5300000,1310000
3009,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3011,550000000,2.0,67,67,1300,1,1,3,8210000,2720000
3012,600000000,2.0,115,75,2200,1,1,3,4440000,2970000
3013,475000000,2.0,78,64,1300,1,1,3,6090000,2350000
3014,750000000,3.0,115,72,1300,1,1,3,5030000,3710000
3015,585000000,4.0,90,76,1300,1,1,3,6500000,2890000
3016,499000000,4.0,76,76,1300,1,1,3,6570000,2470000
3017,362000000,2.0,70,35,1300,1,0,3,5170000,1790000
3018,270000000,1.0,115,45,1300,1,0,3,1880000,1340000
3020,585000000,2.0,72,45,1300,1,1,3,8119999,2890000
3021,617000000,2.0,115,40,1300,1,1,3,4900000,3060000
3022,750000000,2.0,60,76,1300,1,1,3,12500000,3710000
3023,290000000,2.0,60,30,1300,1,1,3,4830000,1430000
3024,130000000,2.0,60,30,1300,1,1,3,2170000,643170
3025,440000000,2.0,84,45,1300,1,1,3,5240000,2180000
3026,750000000,2.0,115,38,1300,1,1,3,6250000,3710000
3027,550000000,2.0,67,45,1300,1,1,3,8210000,2720000
3028,320000000,2.0,66,42,1300,0,1,3,4850000,1580000
3029,358000000,2.0,70,35,1300,1,1,3,5110000,1770000
3030,350000000,2.0,70,36,1300,0,1,3,5000000,1730000
3031,362000000,2.0,70,35,1300,1,1,3,5170000,1790000
3033,350000000,2.0,70,36,1300,0,1,3,5000000,1730000
3034,300000000,2.0,70,35,1300,0,1,3,4290000,1480000
3035,362000000,2.0,70,35,1300,1,0,3,5170000,1790000
3036,362000000,2.0,70,35,1300,1,0,3,5170000,1790000
3037,300000000,2.0,70,35,1300,1,1,3,4290000,1480000
3038,362000000,2.0,70,35,1300,0,1,3,5170000,1790000
3039,600000000,3.0,86,76,900,1,1,3,6980000,2970000
3040,600000000,3.0,62,76,1300,1,1,3,9680000,2970000
3041,600000000,3.0,62,76,1300,1,1,3,9680000,2970000
3042,365000000,2.0,70,35,1300,0,1,3,5210000,1810000
3043,362000000,2.0,70,35,1300,1,0,3,5170000,1790000
3044,575000000,2.0,72,45,2200,1,1,3,7990000,2840000
3045,585000000,2.0,72,45,2200,1,1,3,8119999,2890000
3046,650000000,2.0,105,70,2200,1,2,3,6190000,3220000
3047,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3048,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3049,650000000,2.0,84,45,1300,1,1,3,7740000,3220000
3050,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3051,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3052,265000000,2.0,60,30,1300,1,1,3,4420000,1310000
3053,665000000,2.0,75,50,1300,1,1,3,8870000,3290000
3054,590000000,2.0,68,45,1300,1,1,3,8680000,2920000
3055,580000000,2.0,68,45,1300,1,1,3,8530000,2870000
3056,520000000,3.0,115,73,1300,1,1,3,3880000,2570000
3057,154000000,2.0,60,30,1300,1,1,3,2580000,764380
3058,680000000,2.0,99,45,2200,1,1,3,6870000,3360000
3059,650000000,4.0,84,45,1300,1,1,3,7740000,3220000
3060,772000000,2.0,105,45,1300,1,1,3,7360000,3820000
3062,259000000,2.0,62,27,1300,0,1,3,4179999,1280000
3063,325000000,2.0,84,72,1300,1,1,3,3870000,1610000
3064,250000000,2.0,50,36,1300,1,1,3,5000000,1240000
3065,367000000,2.0,72,38,1300,1,1,3,5100000,1820000
3066,785000000,3.0,66,76,2200,1,1,3,11890000,3880000
3068,750000000,2.0,72,45,1300,1,1,3,10420000,3710000
3069,751000000,2.0,81,55,1300,1,1,3,9280000,3720000
3070,250000000,2.0,60,30,1300,0,1,3,4170000,1240000
3071,485000000,2.0,90,41,1300,0,1,4,5390000,2400000
3072,594000000,3.0,80,76,2200,1,1,4,7440000,2940000
3073,650000000,4.0,115,76,1300,0,1,4,1480000,3220000
3074,140000000,2.0,60,36,900,1,0,4,2330000,692640
3075,543000000,2.0,115,45,1300,1,1,4,4179999,2690000
3076,425000000,4.0,114,76,1300,0,1,4,3730000,2100000
3077,320000000,2.0,48,36,1300,0,1,4,6670000,1580000
3078,435000000,3.0,78,48,1300,1,1,4,5580000,2150000
3079,180000000,2.0,60,32,1300,0,1,4,3000000,890540
3080,550000000,3.0,115,65,1300,0,2,4,3670000,2720000
3081,325000000,2.0,84,36,1300,0,1,4,3870000,1610000
3082,600000000,3.0,81,76,2200,1,1,4,7410000,2970000
3083,435000000,3.0,78,48,1300,1,1,4,5580000,2150000
3084,650000000,3.0,115,45,1300,1,1,4,5160000,3220000
3085,500000000,3.0,81,76,2200,1,1,4,6170000,2470000
3086,285000000,2.0,63,40,1300,0,1,4,4520000,1410000
3087,175000000,2.0,67,32,1300,1,1,4,2610000,865810
3088,490000000,2.0,115,45,1300,0,2,4,3270000,2420000
3089,150000000,1.0,60,27,900,0,0,4,2510000,744590
3090,117000000,2.0,60,30,1300,1,1,4,1950000,578850
3091,596000000,2.0,115,45,1300,0,0,4,5090000,2950000
3092,750000000,2.0,93,50,1300,1,1,4,8060000,3710000
3093,800000000,3.0,115,76,900,0,1,4,3170000,3960000
3094,380000000,2.0,90,65,1300,0,1,4,4220000,1880000
3095,695000000,3.0,115,76,2200,1,1,4,6040000,3440000
3096,500000000,2.0,80,76,2200,1,1,4,6250000,2470000
3097,725000000,2.0,95,76,2200,1,1,4,7630000,3590000
3098,350000000,2.0,78,76,1300,1,1,4,4490000,1730000
3099,750000000,4.0,115,76,2200,1,1,4,4520000,3710000
3100,675000000,3.0,102,76,1300,1,1,4,6620000,3340000
3101,750000000,2.0,102,76,1300,1,1,4,7350000,3710000
3102,450000000,2.0,90,76,2200,1,1,4,5000000,2230000
3103,550000000,1.0,72,72,1300,1,1,4,7640000,2720000
3104,575000000,4.0,93,76,900,1,1,4,6180000,2840000
3105,299000000,2.0,72,36,900,1,1,4,4150000,1480000
3106,650000000,3.0,84,75,1300,1,1,4,7740000,3220000
3107,430000000,2.0,84,55,1300,1,1,4,5120000,2130000
3108,680000000,1.0,115,69,1300,0,1,4,3660000,3360000
3109,116000000,3.0,115,76,2200,0,1,4,15905000,574400
3110,320000000,2.0,90,45,1300,1,1,4,3560000,1580000
3111,769000000,3.0,115,76,1300,1,1,4,6630000,3810000
3112,525000000,2.0,115,60,1300,0,1,4,3500000,2600000
3113,525000000,2.0,115,60,1300,0,1,4,3500000,2600000
3114,165000000,2.0,60,30,1300,1,1,4,2750000,816330
3115,665000000,3.0,84,76,2200,1,1,4,7920000,3290000
3116,290000000,2.0,83,60,900,1,1,4,3490000,1430000
3117,315000000,3.0,63,45,1300,1,1,4,5000000,1560000
3118,400000000,2.0,90,32,1300,1,1,4,4440000,1980000
3119,259000000,2.0,70,30,1300,0,1,4,3700000,1280000
3120,235000000,2.0,60,36,1300,0,1,4,3920000,1160000
3121,400000000,2.0,90,32,1300,1,1,4,4440000,1980000
3122,350000000,2.0,70,40,1300,1,1,4,5000000,1730000
3123,520000000,3.0,80,76,1300,0,1,4,6500000,2570000
3125,475000000,2.0,115,40,1300,1,1,4,3080000,2350000
3126,330000000,2.0,74,40,1300,1,1,4,4460000,1630000
3127,630000000,2.0,115,45,1300,1,1,4,5210000,3120000
3128,496000000,2.0,86,48,1300,1,1,4,5770000,2450000
3129,350000000,2.0,60,60,1300,1,0,4,5830000,1730000
3130,500000000,2.0,70,50,1300,0,1,5,7140000,2470000
3131,300000000,2.0,72,45,1300,0,1,5,4170000,1480000
3132,395000000,2.0,78,45,1300,1,1,5,5060000,1950000
3133,200000000,2.0,72,36,1300,1,0,5,2780000,989490
3138,630000000,2.0,60,36,1300,1,2,5,10500000,3120000
3139,395000000,2.0,78,45,1300,1,1,5,5060000,1950000
3142,275000000,2.0,60,36,1300,1,1,5,4580000,1360000
3143,289000000,2.0,72,36,1300,0,1,5,4010000,1430000
3144,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3145,395000000,2.0,78,45,1300,1,1,5,5060000,1950000
3147,210000000,2.0,60,36,1300,0,2,5,3500000,1040000
3149,519000000,3.0,112,50,1300,1,1,5,4630000,2570000
3154,457000000,3.0,98,50,1300,1,1,5,4660000,2260000
3155,630000000,2.0,60,36,1300,0,0,5,10500000,3120000
3156,499000000,2.0,70,50,1300,1,1,5,7140000,2470000
3163,179000000,2.0,75,42,1300,1,0,5,2390000,885590
3168,500000000,2.0,70,50,900,0,1,5,7140000,2470000
3169,499000000,2.0,70,50,900,1,1,5,7130000,2470000
3170,189000000,2.0,60,36,1300,1,1,5,3150000,935070
3171,189000000,2.0,60,36,1300,1,1,5,3150000,935070
3172,275000000,2.0,60,36,1300,1,1,5,4580000,1360000
3173,277000000,2.0,84,36,1300,1,0,5,3300000,1370000
3174,395000000,2.0,73,36,1300,0,1,5,5370000,1950000
3175,300000000,2.0,72,72,900,0,1,5,4170000,1480000
3176,265000000,2.0,115,36,1300,0,1,5,15905000,1310000
3177,199000000,2.0,72,36,1300,1,1,5,2760000,984540
3178,199000000,2.0,72,36,1300,1,0,5,2760000,984540
3179,630000000,2.0,60,36,1300,1,0,5,10500000,3120000
3181,600000000,2.0,72,62,2200,1,0,5,8330000,2970000
3183,590000000,2.0,90,48,1300,1,0,5,6560000,2920000
3186,690000000,2.0,105,56,1300,1,0,5,6570000,3410000
3187,199000000,2.0,72,36,1300,1,0,5,2760000,984540
3188,625000000,3.0,77,75,1300,1,1,5,8119999,3090000
3189,600000000,3.0,77,76,1300,1,1,5,7790000,2970000
3190,300000000,1.0,72,22,1300,0,1,5,4170000,1480000
3191,810000000,2.0,71,42,1300,1,0,5,11410000,4010000
3192,399000000,2.0,78,38,1300,0,0,5,5120000,1970000
3193,800000000,2.0,72,70,1300,1,1,5,11110000,3960000
3194,375000000,4.0,60,76,1300,0,1,5,6250000,1860000
3195,602000000,2.0,90,42,1300,0,1,5,6690000,2980000
3196,660000000,2.0,98,41,1300,1,1,5,6740000,3270000
3198,499000000,2.0,74,50,1300,1,1,5,6740000,2470000
3199,660000000,2.0,98,42,1300,0,0,5,6730000,3270000
3200,500000000,2.0,91,52,2200,1,0,5,5490000,2470000
3201,400000000,2.0,78,49,2200,1,0,5,5130000,1980000
3202,300000000,2.0,72,38,2200,1,0,5,4170000,1480000
3203,385000000,2.0,72,41,1300,1,1,5,5350000,1900000
3204,600000000,2.0,60,36,1300,0,0,5,10000000,2970000
3205,795000000,2.0,60,57,1300,1,1,5,13250000,3930000
3206,139000000,2.0,72,45,1300,1,1,5,1930000,687700
3207,143000000,2.0,72,45,1300,0,1,5,1990000,707490
3208,399000000,2.0,72,45,1300,0,1,5,5540000,1970000
3210,499000000,2.0,70,50,1300,1,1,5,7140000,2470000
3211,131000000,2.0,72,45,1300,1,1,5,1820000,648120
3212,109000000,2.0,72,45,1300,1,1,5,1510000,539270
3213,350000000,2.0,74,38,1300,1,0,5,4730000,1730000
3214,745000000,3.0,88,76,2200,1,1,5,8480000,3690000
3215,345000000,3.0,60,60,1300,1,1,5,5750000,1710000
3216,499000000,2.0,70,50,1300,1,1,5,7140000,2470000
3221,800000000,2.0,50,45,1300,0,0,5,15905000,3960000
3222,695000000,2.0,90,42,1300,0,1,5,7720000,3440000
3224,199000000,2.0,72,36,1300,1,0,5,2760000,984540
3226,207000000,2.0,71,50,1300,0,1,5,2900000,1020000
3227,560000000,2.0,90,38,1300,1,2,5,6220000,2770000
3228,680000000,2.0,72,40,1300,0,1,5,9440000,3360000
3229,650000000,4.0,90,76,1300,0,2,5,7220000,3220000
3230,650000000,2.0,60,60,1300,1,1,5,10830000,3220000
3231,476000000,2.0,90,42,1300,0,0,5,5290000,2350000
3233,735000000,3.0,84,70,1300,1,1,5,8750000,3640000
3234,306000000,2.0,77,36,1300,1,1,5,3980000,1520000
3235,530000000,2.0,72,76,1300,1,1,5,7360000,2620000
3236,650000000,3.0,98,70,1300,0,1,5,6630000,3220000
3237,535000000,3.0,98,53,1300,1,1,5,5460000,2650000
3238,499000000,2.0,74,50,1300,1,1,5,6740000,2470000
3239,608000000,2.0,91,42,1300,1,1,5,6690000,3010000
3240,630000000,2.0,60,36,1300,0,1,5,10500000,3120000
3241,125000000,2.0,66,30,1300,0,2,5,1890000,618430
3242,170000000,2.0,64,64,1300,0,1,5,2660000,841070
3245,529000000,2.0,84,45,1300,0,0,5,6300000,2620000
3246,400000000,2.0,90,36,1300,0,2,5,4440000,1980000
3247,800000000,3.0,72,42,2200,1,1,5,11110000,3960000
3248,453000000,2.0,71,40,1300,1,1,5,6390000,2240000
3249,239000000,2.0,50,35,1300,0,0,5,4780000,1180000
3250,169000000,2.0,75,42,1300,1,0,5,2250000,836120
3252,499000000,2.0,74,50,1300,1,1,5,6740000,2470000
3253,280000000,2.0,74,36,1300,1,1,5,3780000,1390000
3254,148000000,1.0,60,21,1300,1,3,5,2470000,732220
3255,184000000,2.0,60,27,1300,1,1,5,3070000,910330
3259,578000000,2.0,105,56,1300,0,1,5,5510000,2860000
3260,179000000,2.0,77,42,1300,1,0,5,2320000,885590
3261,140000000,2.0,55,28,900,1,1,5,2550000,692640
3262,375000000,2.0,83,36,1300,1,1,5,4520000,1860000
3263,750000000,2.0,90,76,1300,1,1,5,8330000,3710000
3264,378000000,2.0,96,45,1300,1,0,5,3940000,1870000
3265,506000000,2.0,72,38,1300,1,0,5,7030000,2500000
3266,380000000,2.0,72,36,1300,1,1,5,5280000,1880000
3267,140000000,2.0,55,28,1300,1,1,5,2550000,692640
3269,603000000,2.0,60,36,1300,0,1,5,10060000,2990000
3270,400000000,3.0,72,72,2200,0,0,5,5560000,1980000
3271,650000000,2.0,95,55,1300,1,1,5,6840000,3220000
3272,269000000,2.0,50,35,1300,0,0,5,5380000,1330000
3273,499000000,2.0,70,50,1300,1,1,5,7140000,2470000
3274,616000000,2.0,90,45,1300,1,0,5,6840000,3050000
3275,800000000,2.0,90,76,1300,0,1,5,8890000,3960000
3277,597000000,3.0,115,76,1300,1,1,5,4970000,2950000
3278,300000000,2.0,45,60,1300,0,0,5,6670000,1480000
3279,600000000,2.0,115,54,1300,1,1,5,4580000,2970000
3280,750000000,2.0,60,47,2200,1,1,5,12500000,3710000
3281,275000000,2.0,75,50,1300,1,1,5,3670000,1360000
3284,280000000,2.0,72,36,1300,0,1,5,3890000,1390000
3285,380000000,2.0,90,36,1300,0,1,5,4220000,1880000
3287,600000000,2.0,75,39,1300,1,0,5,8000000,2970000
3288,600000000,2.0,75,45,1300,1,0,5,8000000,2970000
3289,600000000,2.0,75,45,1300,1,0,5,8000000,2970000
3290,590000000,2.0,75,45,1300,1,0,5,7870000,2920000
3291,678000000,2.0,90,49,1300,1,1,5,7540000,3360000
3292,400000000,2.0,75,45,1300,0,1,5,5330000,1980000
3293,227000000,3.0,72,56,1300,0,1,5,3150000,1120000
3294,580000000,2.0,90,42,1300,1,1,5,6440000,2870000
3295,400000000,2.0,72,46,1300,0,1,5,5560000,1980000
3298,630000000,2.0,60,50,2200,1,1,5,10500000,3120000
3299,608000000,2.0,91,42,1300,1,1,5,6690000,3010000
3300,142000000,2.0,72,45,1300,1,1,5,1970000,702540
3301,189000000,2.0,75,42,1300,1,0,5,2520000,935070
3303,520000000,2.0,90,76,1300,0,1,5,5780000,2570000
3307,608000000,2.0,91,42,1300,1,1,5,6690000,3010000
3308,589000000,3.0,108,70,1300,1,1,5,5450000,2910000
3310,163000000,2.0,60,30,1300,1,0,5,2720000,806440
3311,388000000,2.0,75,36,1300,1,1,5,5180000,1920000
3313,800000000,2.0,96,45,2200,1,1,5,8330000,3960000
3314,500000000,2.0,91,76,2200,0,1,5,9500000,2470000
3316,600000000,2.0,72,36,1300,0,1,5,8330000,2970000
3317,450000000,2.0,98,76,1300,0,1,5,4590000,2230000
3318,600000000,2.0,72,36,1300,0,1,5,8330000,2970000
3319,600000000,2.0,72,36,1300,0,1,5,8330000,2970000
3320,427000000,2.0,90,36,1300,1,1,5,4740000,2110000
3321,235000000,2.0,60,36,1300,0,1,5,3920000,1160000
3322,710000000,2.0,90,45,1300,1,1,5,7890000,3510000
3323,600000000,2.0,90,40,1300,1,2,5,6670000,2970000
3324,179000000,2.0,77,42,1300,1,0,5,2320000,885590
3325,605000000,2.0,111,36,1300,1,1,5,5450000,2990000
3326,295000000,2.0,60,30,1300,1,1,5,4920000,1460000
3329,210000000,2.0,72,36,1300,1,1,5,2920000,1040000
3330,329000000,2.0,70,36,1300,1,1,5,4700000,1630000
3331,500000000,3.0,90,60,1300,1,0,5,5560000,2470000
3332,805000000,2.0,90,45,1300,1,1,5,8940000,3980000
3333,790000000,2.0,60,53,1300,1,1,5,13170000,3910000
3334,238000000,2.0,74,36,1300,1,1,5,3220000,1180000
3335,500000000,3.0,90,65,2200,1,2,5,5560000,2470000
3336,600000000,2.0,60,40,1300,0,1,5,10000000,2970000
3337,161000000,2.0,60,30,1300,1,1,5,2680000,796540
3338,388000000,2.0,75,36,1300,0,1,5,5170000,1920000
3339,388000000,2.0,72,36,1300,0,1,5,5390000,1920000
3340,390000000,2.0,90,36,2200,1,1,5,4330000,1930000
3341,520000000,2.0,78,50,1300,1,1,5,6670000,2570000
3344,398000000,2.0,60,50,1300,1,1,5,6630000,1970000
3345,235000000,2.0,60,36,1300,0,1,5,3920000,1160000
3347,329000000,2.0,70,36,1300,1,1,5,4700000,1630000
3348,600000000,2.0,90,49,1300,1,1,5,6670000,2970000
3349,200000000,2.0,60,46,1300,0,1,5,3330000,989490
3350,235000000,2.0,60,36,1300,0,1,5,3920000,1160000
3351,410000000,2.0,90,36,2200,1,1,5,4560000,2029999
3352,380000000,2.0,90,42,1300,1,1,5,4220000,1880000
3353,400000000,2.0,60,36,1300,0,0,5,6670000,1980000
3354,400000000,2.0,84,60,1300,0,1,5,4760000,1980000
3355,500000000,2.0,90,76,1300,0,0,5,5560000,2470000
3356,500000000,2.0,60,48,1300,1,0,5,8330000,2470000
3357,650000000,2.0,90,45,1300,1,1,5,7220000,3220000
3359,480000000,2.0,72,40,1300,1,0,5,6670000,2370000
3360,670000000,3.0,61,56,2200,0,0,5,10980000,3310000
3361,300000000,2.0,60,36,2200,1,2,5,5000000,1480000
3362,400000000,2.0,72,36,1300,1,1,5,5560000,1980000
3363,400000000,2.0,72,36,1300,1,1,5,5560000,1980000
3364,400000000,2.0,72,46,1300,1,1,5,5560000,1980000
3365,600000000,1.0,75,29,1300,0,1,5,8000000,2970000
3367,480000000,2.0,72,40,1300,1,0,5,6670000,2370000
3368,499000000,2.0,75,50,1300,1,1,5,6650000,2470000
3369,750000000,4.0,70,75,1300,1,1,5,10710000,3710000
3370,167000000,2.0,60,40,1300,1,1,5,2780000,826230
3371,167000000,2.0,60,40,1300,1,1,5,2780000,826230
3373,437000000,3.0,70,56,1300,0,1,5,6240000,2160000
3374,600000000,1.0,75,27,2200,0,0,5,8000000,2970000
3375,500000000,2.0,73,73,1300,1,1,5,6850000,2470000
3376,375000000,2.0,83,36,1300,1,1,5,4520000,1860000
3377,224000000,2.0,60,32,1300,1,1,5,3730000,1110000
3378,360000000,2.0,60,60,1300,1,1,5,6000000,1780000
3379,499000000,2.0,74,50,1300,1,1,5,6740000,2470000
3380,520000000,2.0,78,50,1300,1,1,5,6670000,2570000
3381,600000000,3.0,91,76,3500,1,2,5,6590000,2970000
3384,499000000,2.0,74,50,1300,1,1,5,6740000,2470000
3385,189000000,2.0,60,36,1300,1,1,5,3150000,935070
3386,730000000,2.0,91,51,1300,0,0,5,8020000,3610000
3387,397000000,2.0,90,40,1300,1,0,5,4410000,1960000
3388,562000000,2.0,100,45,1300,1,1,5,5620000,2780000
3389,200000000,2.0,62,46,1300,0,1,5,3210000,989490
3390,300000000,2.0,90,76,1300,1,1,5,3330000,1480000
3391,600000000,2.0,91,36,1300,1,1,5,6590000,2970000
3392,600000000,2.0,91,36,1300,1,1,5,6590000,2970000
3394,600000000,3.0,115,76,1300,1,1,5,5000000,2970000
3395,545000000,2.0,90,45,1300,1,0,5,6060000,2700000
3396,600000000,2.0,60,42,1300,0,1,5,10000000,2970000
3397,315000000,2.0,100,45,1300,1,1,5,3150000,1560000
3398,680000000,2.0,90,49,1300,1,0,5,7560000,3360000
3399,500000000,2.0,90,42,1300,1,1,5,5560000,2470000
3400,500000000,2.0,90,42,1300,1,1,5,5560000,2470000
3401,600000000,3.0,80,69,3500,0,1,5,7500000,2970000
3402,400000000,2.0,72,46,3500,0,0,5,5560000,1980000
